DEB [20170705-10:21:34.822] thr=1   paramiko.transport: starting thread (client mode): 0x2bad470L
DEB [20170705-10:27:26.523] thr=1   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20170705-10:27:26.523] thr=1   paramiko.transport: MAC agreed: hmac-sha2-256
DEB [20170705-10:27:26.523] thr=1   paramiko.transport: Compression agreed: none
DEB [20170705-10:27:26.588] thr=1   paramiko.transport: kex engine KexNistp256 specified hash_algo <built-in function openssl_sha256>
DEB [20170705-10:27:26.588] thr=1   paramiko.transport: Switch to new keys ...
DEB [20170705-10:27:26.605] thr=2   paramiko.transport: Rejecting ssh-ed25519 host key for 10.10.200.13: fb1f6a7808fd3a8b994bad65e65faffa
DEB [20170705-10:27:26.690] thr=1   paramiko.transport: EOF in transport thread
DEB [20170705-10:38:39.266] thr=1   paramiko.transport: starting thread (client mode): 0x33dd320L
DEB [20170705-10:38:39.266] thr=1   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.2.1
DEB [20170705-10:38:39.280] thr=1   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_6.6.1p1 Ubuntu-2ubuntu2
INF [20170705-10:38:39.280] thr=1   paramiko.transport: Connected (version 2.0, client OpenSSH_6.6.1p1)
DEB [20170705-10:38:39.280] thr=1   paramiko.transport: kex algos:[u'curve25519-sha256@libssh.org', u'ecdh-sha2-nistp256', u'ecdh-sha2-nistp384', u'ecdh-sha2-nistp521', u'diffie-hellman-group-exchange-sha256', u'diffie-hellman-group-exchange-sha1', u'diffie-hellman-group14-sha1', u'diffie-hellman-group1-sha1'] server key:[u'ssh-rsa', u'ssh-dss', u'ecdsa-sha2-nistp256', u'ssh-ed25519'] client encrypt:[u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'arcfour256', u'arcfour128', u'aes128-gcm@openssh.com', u'aes256-gcm@openssh.com', u'chacha20-poly1305@openssh.com', u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'aes192-cbc', u'aes256-cbc', u'arcfour', u'rijndael-cbc@lysator.liu.se'] server encrypt:[u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'arcfour256', u'arcfour128', u'aes128-gcm@openssh.com', u'aes256-gcm@openssh.com', u'chacha20-poly1305@openssh.com', u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'aes192-cbc', u'aes256-cbc', u'arcfour', u'rijndael-cbc@lysator.liu.se'] client mac:[u'hmac-md5-etm@openssh.com', u'hmac-sha1-etm@openssh.com', u'umac-64-etm@openssh.com', u'umac-128-etm@openssh.com', u'hmac-sha2-256-etm@openssh.com', u'hmac-sha2-512-etm@openssh.com', u'hmac-ripemd160-etm@openssh.com', u'hmac-sha1-96-etm@openssh.com', u'hmac-md5-96-etm@openssh.com', u'hmac-md5', u'hmac-sha1', u'umac-64@openssh.com', u'umac-128@openssh.com', u'hmac-sha2-256', u'hmac-sha2-512', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] server mac:[u'hmac-md5-etm@openssh.com', u'hmac-sha1-etm@openssh.com', u'umac-64-etm@openssh.com', u'umac-128-etm@openssh.com', u'hmac-sha2-256-etm@openssh.com', u'hmac-sha2-512-etm@openssh.com', u'hmac-ripemd160-etm@openssh.com', u'hmac-sha1-96-etm@openssh.com', u'hmac-md5-96-etm@openssh.com', u'hmac-md5', u'hmac-sha1', u'umac-64@openssh.com', u'umac-128@openssh.com', u'hmac-sha2-256', u'hmac-sha2-512', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] client compress:[u'none', u'zlib@openssh.com'] server compress:[u'none', u'zlib@openssh.com'] client lang:[u''] server lang:[u''] kex follows?False
DEB [20170705-10:38:39.280] thr=1   paramiko.transport: Kex agreed: ecdh-sha2-nistp256
DEB [20170705-10:38:39.280] thr=1   paramiko.transport: HostKey agreed: ssh-ed25519
DEB [20170705-10:38:39.280] thr=1   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20170705-10:38:39.280] thr=1   paramiko.transport: MAC agreed: hmac-sha2-256
DEB [20170705-10:38:39.280] thr=1   paramiko.transport: Compression agreed: none
DEB [20170705-10:38:39.344] thr=1   paramiko.transport: kex engine KexNistp256 specified hash_algo <built-in function openssl_sha256>
DEB [20170705-10:38:39.344] thr=1   paramiko.transport: Switch to new keys ...
DEB [20170705-10:38:39.358] thr=2   paramiko.transport: Attempting password auth...
DEB [20170705-10:38:39.375] thr=1   paramiko.transport: userauth is OK
INF [20170705-10:38:39.405] thr=1   paramiko.transport: Authentication (password) successful!
DEB [20170705-10:38:39.423] thr=2   paramiko.transport: [chan 0] Max packet in: 32768 bytes
DEB [20170705-10:38:39.717] thr=1   paramiko.transport: [chan 0] Max packet out: 32768 bytes
DEB [20170705-10:38:39.717] thr=1   paramiko.transport: Secsh channel 0 opened.
DEB [20170705-10:38:39.733] thr=1   paramiko.transport: [chan 0] Sesch channel 0 request ok
DEB [20170705-10:38:39.733] thr=1   paramiko.transport: [chan 0] EOF received (0)
DEB [20170705-10:39:02.170] thr=1   paramiko.transport: starting thread (client mode): 0x37dd320L
DEB [20170705-10:39:02.170] thr=1   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.2.1
DEB [20170705-10:39:02.170] thr=1   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_6.6.1p1 Ubuntu-2ubuntu2
INF [20170705-10:39:02.170] thr=1   paramiko.transport: Connected (version 2.0, client OpenSSH_6.6.1p1)
DEB [20170705-10:39:02.170] thr=1   paramiko.transport: kex algos:[u'curve25519-sha256@libssh.org', u'ecdh-sha2-nistp256', u'ecdh-sha2-nistp384', u'ecdh-sha2-nistp521', u'diffie-hellman-group-exchange-sha256', u'diffie-hellman-group-exchange-sha1', u'diffie-hellman-group14-sha1', u'diffie-hellman-group1-sha1'] server key:[u'ssh-rsa', u'ssh-dss', u'ecdsa-sha2-nistp256', u'ssh-ed25519'] client encrypt:[u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'arcfour256', u'arcfour128', u'aes128-gcm@openssh.com', u'aes256-gcm@openssh.com', u'chacha20-poly1305@openssh.com', u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'aes192-cbc', u'aes256-cbc', u'arcfour', u'rijndael-cbc@lysator.liu.se'] server encrypt:[u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'arcfour256', u'arcfour128', u'aes128-gcm@openssh.com', u'aes256-gcm@openssh.com', u'chacha20-poly1305@openssh.com', u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'aes192-cbc', u'aes256-cbc', u'arcfour', u'rijndael-cbc@lysator.liu.se'] client mac:[u'hmac-md5-etm@openssh.com', u'hmac-sha1-etm@openssh.com', u'umac-64-etm@openssh.com', u'umac-128-etm@openssh.com', u'hmac-sha2-256-etm@openssh.com', u'hmac-sha2-512-etm@openssh.com', u'hmac-ripemd160-etm@openssh.com', u'hmac-sha1-96-etm@openssh.com', u'hmac-md5-96-etm@openssh.com', u'hmac-md5', u'hmac-sha1', u'umac-64@openssh.com', u'umac-128@openssh.com', u'hmac-sha2-256', u'hmac-sha2-512', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] server mac:[u'hmac-md5-etm@openssh.com', u'hmac-sha1-etm@openssh.com', u'umac-64-etm@openssh.com', u'umac-128-etm@openssh.com', u'hmac-sha2-256-etm@openssh.com', u'hmac-sha2-512-etm@openssh.com', u'hmac-ripemd160-etm@openssh.com', u'hmac-sha1-96-etm@openssh.com', u'hmac-md5-96-etm@openssh.com', u'hmac-md5', u'hmac-sha1', u'umac-64@openssh.com', u'umac-128@openssh.com', u'hmac-sha2-256', u'hmac-sha2-512', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] client compress:[u'none', u'zlib@openssh.com'] server compress:[u'none', u'zlib@openssh.com'] client lang:[u''] server lang:[u''] kex follows?False
DEB [20170705-10:39:02.170] thr=1   paramiko.transport: Kex agreed: ecdh-sha2-nistp256
DEB [20170705-10:39:02.170] thr=1   paramiko.transport: HostKey agreed: ssh-ed25519
DEB [20170705-10:39:02.170] thr=1   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20170705-10:39:02.170] thr=1   paramiko.transport: MAC agreed: hmac-sha2-256
DEB [20170705-10:39:02.170] thr=1   paramiko.transport: Compression agreed: none
DEB [20170705-10:39:02.233] thr=1   paramiko.transport: kex engine KexNistp256 specified hash_algo <built-in function openssl_sha256>
DEB [20170705-10:39:02.233] thr=1   paramiko.transport: Switch to new keys ...
DEB [20170705-10:39:02.263] thr=2   paramiko.transport: Attempting password auth...
DEB [20170705-10:39:02.263] thr=1   paramiko.transport: userauth is OK
INF [20170705-10:39:04.647] thr=1   paramiko.transport: Authentication (password) failed.
DEB [20170705-10:39:04.750] thr=1   paramiko.transport: EOF in transport thread
DEB [20170705-10:42:13.216] thr=1   paramiko.transport: starting thread (client mode): 0x309c320L
DEB [20170705-10:42:13.216] thr=1   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.2.1
DEB [20170705-10:42:13.216] thr=1   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_6.6.1p1 Ubuntu-2ubuntu2
INF [20170705-10:42:13.216] thr=1   paramiko.transport: Connected (version 2.0, client OpenSSH_6.6.1p1)
DEB [20170705-10:42:13.216] thr=1   paramiko.transport: kex algos:[u'curve25519-sha256@libssh.org', u'ecdh-sha2-nistp256', u'ecdh-sha2-nistp384', u'ecdh-sha2-nistp521', u'diffie-hellman-group-exchange-sha256', u'diffie-hellman-group-exchange-sha1', u'diffie-hellman-group14-sha1', u'diffie-hellman-group1-sha1'] server key:[u'ssh-rsa', u'ssh-dss', u'ecdsa-sha2-nistp256', u'ssh-ed25519'] client encrypt:[u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'arcfour256', u'arcfour128', u'aes128-gcm@openssh.com', u'aes256-gcm@openssh.com', u'chacha20-poly1305@openssh.com', u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'aes192-cbc', u'aes256-cbc', u'arcfour', u'rijndael-cbc@lysator.liu.se'] server encrypt:[u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'arcfour256', u'arcfour128', u'aes128-gcm@openssh.com', u'aes256-gcm@openssh.com', u'chacha20-poly1305@openssh.com', u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'aes192-cbc', u'aes256-cbc', u'arcfour', u'rijndael-cbc@lysator.liu.se'] client mac:[u'hmac-md5-etm@openssh.com', u'hmac-sha1-etm@openssh.com', u'umac-64-etm@openssh.com', u'umac-128-etm@openssh.com', u'hmac-sha2-256-etm@openssh.com', u'hmac-sha2-512-etm@openssh.com', u'hmac-ripemd160-etm@openssh.com', u'hmac-sha1-96-etm@openssh.com', u'hmac-md5-96-etm@openssh.com', u'hmac-md5', u'hmac-sha1', u'umac-64@openssh.com', u'umac-128@openssh.com', u'hmac-sha2-256', u'hmac-sha2-512', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] server mac:[u'hmac-md5-etm@openssh.com', u'hmac-sha1-etm@openssh.com', u'umac-64-etm@openssh.com', u'umac-128-etm@openssh.com', u'hmac-sha2-256-etm@openssh.com', u'hmac-sha2-512-etm@openssh.com', u'hmac-ripemd160-etm@openssh.com', u'hmac-sha1-96-etm@openssh.com', u'hmac-md5-96-etm@openssh.com', u'hmac-md5', u'hmac-sha1', u'umac-64@openssh.com', u'umac-128@openssh.com', u'hmac-sha2-256', u'hmac-sha2-512', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] client compress:[u'none', u'zlib@openssh.com'] server compress:[u'none', u'zlib@openssh.com'] client lang:[u''] server lang:[u''] kex follows?False
DEB [20170705-10:42:13.216] thr=1   paramiko.transport: Kex agreed: ecdh-sha2-nistp256
DEB [20170705-10:42:13.216] thr=1   paramiko.transport: HostKey agreed: ssh-ed25519
DEB [20170705-10:42:13.216] thr=1   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20170705-10:42:13.216] thr=1   paramiko.transport: MAC agreed: hmac-sha2-256
DEB [20170705-10:42:13.216] thr=1   paramiko.transport: Compression agreed: none
DEB [20170705-10:42:13.278] thr=1   paramiko.transport: kex engine KexNistp256 specified hash_algo <built-in function openssl_sha256>
DEB [20170705-10:42:13.278] thr=1   paramiko.transport: Switch to new keys ...
DEB [20170705-10:42:13.309] thr=2   paramiko.transport: Attempting password auth...
DEB [20170705-10:42:13.309] thr=1   paramiko.transport: userauth is OK
INF [20170705-10:42:15.584] thr=1   paramiko.transport: Authentication (password) failed.
DEB [20170705-10:42:15.684] thr=1   paramiko.transport: EOF in transport thread
DEB [20170705-10:42:35.312] thr=1   paramiko.transport: starting thread (client mode): 0x2d9c320L
DEB [20170705-10:42:35.312] thr=1   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.2.1
DEB [20170705-10:42:35.312] thr=1   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_6.6.1p1 Ubuntu-2ubuntu2
INF [20170705-10:42:35.312] thr=1   paramiko.transport: Connected (version 2.0, client OpenSSH_6.6.1p1)
DEB [20170705-10:42:35.312] thr=1   paramiko.transport: kex algos:[u'curve25519-sha256@libssh.org', u'ecdh-sha2-nistp256', u'ecdh-sha2-nistp384', u'ecdh-sha2-nistp521', u'diffie-hellman-group-exchange-sha256', u'diffie-hellman-group-exchange-sha1', u'diffie-hellman-group14-sha1', u'diffie-hellman-group1-sha1'] server key:[u'ssh-rsa', u'ssh-dss', u'ecdsa-sha2-nistp256', u'ssh-ed25519'] client encrypt:[u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'arcfour256', u'arcfour128', u'aes128-gcm@openssh.com', u'aes256-gcm@openssh.com', u'chacha20-poly1305@openssh.com', u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'aes192-cbc', u'aes256-cbc', u'arcfour', u'rijndael-cbc@lysator.liu.se'] server encrypt:[u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'arcfour256', u'arcfour128', u'aes128-gcm@openssh.com', u'aes256-gcm@openssh.com', u'chacha20-poly1305@openssh.com', u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'aes192-cbc', u'aes256-cbc', u'arcfour', u'rijndael-cbc@lysator.liu.se'] client mac:[u'hmac-md5-etm@openssh.com', u'hmac-sha1-etm@openssh.com', u'umac-64-etm@openssh.com', u'umac-128-etm@openssh.com', u'hmac-sha2-256-etm@openssh.com', u'hmac-sha2-512-etm@openssh.com', u'hmac-ripemd160-etm@openssh.com', u'hmac-sha1-96-etm@openssh.com', u'hmac-md5-96-etm@openssh.com', u'hmac-md5', u'hmac-sha1', u'umac-64@openssh.com', u'umac-128@openssh.com', u'hmac-sha2-256', u'hmac-sha2-512', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] server mac:[u'hmac-md5-etm@openssh.com', u'hmac-sha1-etm@openssh.com', u'umac-64-etm@openssh.com', u'umac-128-etm@openssh.com', u'hmac-sha2-256-etm@openssh.com', u'hmac-sha2-512-etm@openssh.com', u'hmac-ripemd160-etm@openssh.com', u'hmac-sha1-96-etm@openssh.com', u'hmac-md5-96-etm@openssh.com', u'hmac-md5', u'hmac-sha1', u'umac-64@openssh.com', u'umac-128@openssh.com', u'hmac-sha2-256', u'hmac-sha2-512', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] client compress:[u'none', u'zlib@openssh.com'] server compress:[u'none', u'zlib@openssh.com'] client lang:[u''] server lang:[u''] kex follows?False
DEB [20170705-10:42:35.312] thr=1   paramiko.transport: Kex agreed: ecdh-sha2-nistp256
DEB [20170705-10:42:35.312] thr=1   paramiko.transport: HostKey agreed: ssh-ed25519
DEB [20170705-10:42:35.312] thr=1   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20170705-10:42:35.312] thr=1   paramiko.transport: MAC agreed: hmac-sha2-256
DEB [20170705-10:42:35.312] thr=1   paramiko.transport: Compression agreed: none
DEB [20170705-10:42:35.375] thr=1   paramiko.transport: kex engine KexNistp256 specified hash_algo <built-in function openssl_sha256>
DEB [20170705-10:42:35.375] thr=1   paramiko.transport: Switch to new keys ...
DEB [20170705-10:42:35.407] thr=2   paramiko.transport: Attempting password auth...
DEB [20170705-10:42:35.407] thr=1   paramiko.transport: userauth is OK
INF [20170705-10:42:35.423] thr=1   paramiko.transport: Authentication (password) successful!
DEB [20170705-10:42:35.424] thr=2   paramiko.transport: [chan 0] Max packet in: 32768 bytes
DEB [20170705-10:42:35.467] thr=1   paramiko.transport: [chan 0] Max packet out: 32768 bytes
DEB [20170705-10:42:35.467] thr=1   paramiko.transport: Secsh channel 0 opened.
DEB [20170705-10:42:35.483] thr=1   paramiko.transport: [chan 0] Sesch channel 0 request ok
DEB [20170705-10:42:35.483] thr=1   paramiko.transport: [chan 0] EOF received (0)
DEB [20170705-10:42:35.483] thr=2   paramiko.transport: [chan 1] Max packet in: 32768 bytes
DEB [20170705-10:42:35.483] thr=1   paramiko.transport: [chan 0] EOF sent (0)
DEB [20170705-10:42:35.483] thr=1   paramiko.transport: [chan 1] Max packet out: 32768 bytes
DEB [20170705-10:42:35.483] thr=1   paramiko.transport: Secsh channel 1 opened.
DEB [20170705-10:42:35.530] thr=1   paramiko.transport: [chan 1] Sesch channel 1 request ok
DEB [20170705-10:42:35.530] thr=1   paramiko.transport: [chan 1] EOF received (1)
DEB [20170705-10:42:39.345] thr=1   paramiko.transport: starting thread (client mode): 0x347c320L
DEB [20170705-10:42:39.345] thr=1   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.2.1
DEB [20170705-10:42:39.361] thr=1   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_6.6.1p1 Ubuntu-2ubuntu2
INF [20170705-10:42:39.361] thr=1   paramiko.transport: Connected (version 2.0, client OpenSSH_6.6.1p1)
DEB [20170705-10:42:39.361] thr=1   paramiko.transport: kex algos:[u'curve25519-sha256@libssh.org', u'ecdh-sha2-nistp256', u'ecdh-sha2-nistp384', u'ecdh-sha2-nistp521', u'diffie-hellman-group-exchange-sha256', u'diffie-hellman-group-exchange-sha1', u'diffie-hellman-group14-sha1', u'diffie-hellman-group1-sha1'] server key:[u'ssh-rsa', u'ssh-dss', u'ecdsa-sha2-nistp256', u'ssh-ed25519'] client encrypt:[u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'arcfour256', u'arcfour128', u'aes128-gcm@openssh.com', u'aes256-gcm@openssh.com', u'chacha20-poly1305@openssh.com', u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'aes192-cbc', u'aes256-cbc', u'arcfour', u'rijndael-cbc@lysator.liu.se'] server encrypt:[u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'arcfour256', u'arcfour128', u'aes128-gcm@openssh.com', u'aes256-gcm@openssh.com', u'chacha20-poly1305@openssh.com', u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'aes192-cbc', u'aes256-cbc', u'arcfour', u'rijndael-cbc@lysator.liu.se'] client mac:[u'hmac-md5-etm@openssh.com', u'hmac-sha1-etm@openssh.com', u'umac-64-etm@openssh.com', u'umac-128-etm@openssh.com', u'hmac-sha2-256-etm@openssh.com', u'hmac-sha2-512-etm@openssh.com', u'hmac-ripemd160-etm@openssh.com', u'hmac-sha1-96-etm@openssh.com', u'hmac-md5-96-etm@openssh.com', u'hmac-md5', u'hmac-sha1', u'umac-64@openssh.com', u'umac-128@openssh.com', u'hmac-sha2-256', u'hmac-sha2-512', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] server mac:[u'hmac-md5-etm@openssh.com', u'hmac-sha1-etm@openssh.com', u'umac-64-etm@openssh.com', u'umac-128-etm@openssh.com', u'hmac-sha2-256-etm@openssh.com', u'hmac-sha2-512-etm@openssh.com', u'hmac-ripemd160-etm@openssh.com', u'hmac-sha1-96-etm@openssh.com', u'hmac-md5-96-etm@openssh.com', u'hmac-md5', u'hmac-sha1', u'umac-64@openssh.com', u'umac-128@openssh.com', u'hmac-sha2-256', u'hmac-sha2-512', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] client compress:[u'none', u'zlib@openssh.com'] server compress:[u'none', u'zlib@openssh.com'] client lang:[u''] server lang:[u''] kex follows?False
DEB [20170705-10:42:39.361] thr=1   paramiko.transport: Kex agreed: ecdh-sha2-nistp256
DEB [20170705-10:42:39.361] thr=1   paramiko.transport: HostKey agreed: ssh-ed25519
DEB [20170705-10:42:39.361] thr=1   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20170705-10:42:39.361] thr=1   paramiko.transport: MAC agreed: hmac-sha2-256
DEB [20170705-10:42:39.361] thr=1   paramiko.transport: Compression agreed: none
DEB [20170705-10:42:39.407] thr=1   paramiko.transport: kex engine KexNistp256 specified hash_algo <built-in function openssl_sha256>
DEB [20170705-10:42:39.407] thr=1   paramiko.transport: Switch to new keys ...
DEB [20170705-10:42:39.424] thr=2   paramiko.transport: Attempting password auth...
DEB [20170705-10:42:39.451] thr=1   paramiko.transport: userauth is OK
INF [20170705-10:42:39.451] thr=1   paramiko.transport: Authentication (password) successful!
DEB [20170705-10:42:39.483] thr=2   paramiko.transport: [chan 0] Max packet in: 32768 bytes
DEB [20170705-10:42:39.499] thr=1   paramiko.transport: [chan 0] Max packet out: 32768 bytes
DEB [20170705-10:42:39.499] thr=1   paramiko.transport: Secsh channel 0 opened.
DEB [20170705-10:42:39.515] thr=1   paramiko.transport: [chan 0] Sesch channel 0 request ok
DEB [20170705-10:42:39.515] thr=1   paramiko.transport: [chan 0] EOF received (0)
DEB [20170705-10:42:39.515] thr=2   paramiko.transport: [chan 1] Max packet in: 32768 bytes
DEB [20170705-10:42:39.515] thr=1   paramiko.transport: [chan 0] EOF sent (0)
DEB [20170705-10:42:39.515] thr=1   paramiko.transport: [chan 1] Max packet out: 32768 bytes
DEB [20170705-10:42:39.515] thr=1   paramiko.transport: Secsh channel 1 opened.
DEB [20170705-10:42:39.566] thr=1   paramiko.transport: [chan 1] Sesch channel 1 request ok
DEB [20170705-10:42:39.571] thr=1   paramiko.transport: [chan 1] EOF received (1)
DEB [20170705-11:05:10.283] thr=1   paramiko.transport: starting thread (client mode): 0x2f33390L
DEB [20170705-11:05:10.283] thr=1   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.2.1
DEB [20170705-11:05:10.299] thr=1   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_6.6.1p1 Ubuntu-2ubuntu2
INF [20170705-11:05:10.299] thr=1   paramiko.transport: Connected (version 2.0, client OpenSSH_6.6.1p1)
DEB [20170705-11:05:10.299] thr=1   paramiko.transport: kex algos:[u'curve25519-sha256@libssh.org', u'ecdh-sha2-nistp256', u'ecdh-sha2-nistp384', u'ecdh-sha2-nistp521', u'diffie-hellman-group-exchange-sha256', u'diffie-hellman-group-exchange-sha1', u'diffie-hellman-group14-sha1', u'diffie-hellman-group1-sha1'] server key:[u'ssh-rsa', u'ssh-dss', u'ecdsa-sha2-nistp256', u'ssh-ed25519'] client encrypt:[u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'arcfour256', u'arcfour128', u'aes128-gcm@openssh.com', u'aes256-gcm@openssh.com', u'chacha20-poly1305@openssh.com', u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'aes192-cbc', u'aes256-cbc', u'arcfour', u'rijndael-cbc@lysator.liu.se'] server encrypt:[u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'arcfour256', u'arcfour128', u'aes128-gcm@openssh.com', u'aes256-gcm@openssh.com', u'chacha20-poly1305@openssh.com', u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'aes192-cbc', u'aes256-cbc', u'arcfour', u'rijndael-cbc@lysator.liu.se'] client mac:[u'hmac-md5-etm@openssh.com', u'hmac-sha1-etm@openssh.com', u'umac-64-etm@openssh.com', u'umac-128-etm@openssh.com', u'hmac-sha2-256-etm@openssh.com', u'hmac-sha2-512-etm@openssh.com', u'hmac-ripemd160-etm@openssh.com', u'hmac-sha1-96-etm@openssh.com', u'hmac-md5-96-etm@openssh.com', u'hmac-md5', u'hmac-sha1', u'umac-64@openssh.com', u'umac-128@openssh.com', u'hmac-sha2-256', u'hmac-sha2-512', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] server mac:[u'hmac-md5-etm@openssh.com', u'hmac-sha1-etm@openssh.com', u'umac-64-etm@openssh.com', u'umac-128-etm@openssh.com', u'hmac-sha2-256-etm@openssh.com', u'hmac-sha2-512-etm@openssh.com', u'hmac-ripemd160-etm@openssh.com', u'hmac-sha1-96-etm@openssh.com', u'hmac-md5-96-etm@openssh.com', u'hmac-md5', u'hmac-sha1', u'umac-64@openssh.com', u'umac-128@openssh.com', u'hmac-sha2-256', u'hmac-sha2-512', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] client compress:[u'none', u'zlib@openssh.com'] server compress:[u'none', u'zlib@openssh.com'] client lang:[u''] server lang:[u''] kex follows?False
DEB [20170705-11:05:10.299] thr=1   paramiko.transport: Kex agreed: ecdh-sha2-nistp256
DEB [20170705-11:05:10.299] thr=1   paramiko.transport: HostKey agreed: ssh-ed25519
DEB [20170705-11:05:10.299] thr=1   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20170705-11:05:10.299] thr=1   paramiko.transport: MAC agreed: hmac-sha2-256
DEB [20170705-11:05:10.299] thr=1   paramiko.transport: Compression agreed: none
DEB [20170705-11:05:10.345] thr=1   paramiko.transport: kex engine KexNistp256 specified hash_algo <built-in function openssl_sha256>
DEB [20170705-11:05:10.345] thr=1   paramiko.transport: Switch to new keys ...
DEB [20170705-11:05:10.378] thr=2   paramiko.transport: Attempting password auth...
DEB [20170705-11:05:10.392] thr=1   paramiko.transport: userauth is OK
INF [20170705-11:05:10.392] thr=1   paramiko.transport: Authentication (password) successful!
DEB [20170705-11:05:10.408] thr=2   paramiko.transport: [chan 0] Max packet in: 32768 bytes
DEB [20170705-11:05:10.437] thr=1   paramiko.transport: [chan 0] Max packet out: 32768 bytes
DEB [20170705-11:05:10.437] thr=1   paramiko.transport: Secsh channel 0 opened.
DEB [20170705-11:05:10.453] thr=1   paramiko.transport: [chan 0] Sesch channel 0 request ok
DEB [20170705-11:05:10.453] thr=1   paramiko.transport: [chan 0] EOF received (0)
DEB [20170705-11:05:10.453] thr=2   paramiko.transport: [chan 1] Max packet in: 32768 bytes
DEB [20170705-11:05:10.453] thr=1   paramiko.transport: [chan 0] EOF sent (0)
DEB [20170705-11:05:10.453] thr=1   paramiko.transport: [chan 1] Max packet out: 32768 bytes
DEB [20170705-11:05:10.469] thr=1   paramiko.transport: Secsh channel 1 opened.
DEB [20170705-11:05:10.500] thr=1   paramiko.transport: [chan 1] Sesch channel 1 request ok
DEB [20170705-11:05:10.500] thr=1   paramiko.transport: [chan 1] EOF received (1)
DEB [20170705-11:05:29.990] thr=1   paramiko.transport: starting thread (client mode): 0x3343390L
